,algorithm,run_id,sex,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
209,Grid Search DP,7,Male,9838,0.23205936165887375,0.7885749136003253,0.533889816360601,0.900043840420868,0.09995615957913195,0.466110183639399
236,Grid Search DP,8,Female,4948,0.11681487469684722,0.8789409862570736,0.4814159292035398,0.9301848049281314,0.06981519507186858,0.5185840707964602
237,Grid Search DP,8,Male,9705,0.22658423493044821,0.7891808346213293,0.5260115606936416,0.9036073329390893,0.09639266706091071,0.47398843930635837
264,Grid Search DP,9,Female,4824,0.11961028192371476,0.8849502487562189,0.5217391304347826,0.9275127373784159,0.07248726262158407,0.4782608695652174
265,Grid Search DP,9,Male,9829,0.22606572387831925,0.786346525587547,0.5203333333333333,0.9032069117001025,0.0967930882998975,0.4796666666666667
14,Grid Search EO,0,Female,4889,0.19329106156678258,0.7950501124974433,0.44571428571428573,0.8370760769935839,0.16292392300641614,0.5542857142857143
15,Grid Search EO,0,Male,9764,0.15874641540352313,0.7510241704219582,0.3522307950352231,0.9262863039952823,0.07371369600471768,0.647769204964777
42,Grid Search EO,1,Female,4840,0.12830578512396695,0.8502066115702479,0.4003831417624521,0.904585456229736,0.09541454377026401,0.5996168582375478
43,Grid Search EO,1,Male,9813,0.20503413838785284,0.7270967084479771,0.3884048257372654,0.8750915214526285,0.1249084785473715,0.6115951742627346
70,Grid Search EO,2,Female,4879,0.1174420987907358,0.8579626972740315,0.38593155893536124,0.9150011486331265,0.08499885136687342,0.6140684410646388
71,Grid Search EO,2,Male,9774,0.21403724166155105,0.7182320441988951,0.3889261744966443,0.8626729467176921,0.13732705328230793,0.6110738255033556
98,Grid Search EO,3,Female,4866,0.16625565145910398,0.8300452116728319,0.48282442748091603,0.8719484108705665,0.12805158912943343,0.517175572519084
99,Grid Search EO,3,Male,9787,0.15724941248595076,0.754470215592112,0.3551307847082495,0.9294636296840558,0.07053637031594416,0.6448692152917505
126,Grid Search EO,4,Female,4840,0.17727272727272728,0.812603305785124,0.4533333333333333,0.8563151796060255,0.1436848203939745,0.5466666666666666
127,Grid Search EO,4,Male,9813,0.1692652603688984,0.7562417201671252,0.37739013753773903,0.9215456674473068,0.07845433255269321,0.622609862462261
