,algorithm,run_id,race,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
69,Grid Search DP,2,Other,13253,0.18448653135139215,0.821927110842828,0.5126827812593255,0.9265804887901434,0.0734195112098566,0.4873172187406744
96,Grid Search DP,3,Black,1397,0.11667859699355762,0.8690050107372942,0.4418604651162791,0.9289795918367347,0.07102040816326531,0.5581395348837209
97,Grid Search DP,3,Other,13256,0.17991852745926373,0.8215902232951117,0.502999400119976,0.9286434186655916,0.07135658133440839,0.497000599880024
124,Grid Search DP,4,Black,1408,0.11647727272727272,0.8657670454545454,0.42857142857142855,0.9278183292781833,0.07218167072181671,0.5714285714285714
125,Grid Search DP,4,Other,13245,0.18595696489241223,0.8263495658739147,0.5244671269888922,0.9277788985273351,0.07222110147266492,0.47553287301110775
152,Grid Search DP,5,Black,1392,0.15660919540229884,0.8218390804597702,0.41935483870967744,0.8839137645107794,0.11608623548922056,0.5806451612903226
153,Grid Search DP,5,Other,13261,0.13030691501395067,0.7884020812910036,0.33765060240963857,0.9389397444925058,0.061060255507494214,0.6623493975903615
180,Grid Search DP,6,Black,1400,0.10928571428571429,0.8807142857142857,0.4567901234567901,0.9361873990306947,0.06381260096930533,0.5432098765432098
181,Grid Search DP,6,Other,13253,0.18282652984229986,0.816117105561005,0.4979066985645933,0.9235038853567464,0.07649611464325361,0.5020933014354066
208,Grid Search DP,7,Black,1368,0.10526315789473684,0.8603801169590644,0.35403726708074534,0.927920463960232,0.07207953603976802,0.6459627329192547
209,Grid Search DP,7,Other,13285,0.19104252916823486,0.8215280391418893,0.5249626307922272,0.921327967806841,0.07867203219315895,0.4750373692077728
236,Grid Search DP,8,Black,1476,0.11653116531165311,0.8651761517615176,0.41818181818181815,0.9214340198321892,0.07856598016781083,0.5818181818181818
237,Grid Search DP,8,Other,13177,0.19101464673294377,0.8225696288988389,0.5267883867105657,0.923037820252135,0.07696217974786498,0.4732116132894343
264,Grid Search DP,9,Black,1399,0.1272337383845604,0.8699070764832023,0.4880952380952381,0.9220146222583265,0.07798537774167344,0.5119047619047619
265,Grid Search DP,9,Other,13254,0.1850007544892108,0.8232986268296363,0.5164769322947873,0.9265832997176281,0.07341670028237192,0.4835230677052127
14,Grid Search EO,0,Black,1368,0.13304093567251463,0.8728070175438597,0.5246913580246914,0.9195688225538972,0.08043117744610281,0.47530864197530864
15,Grid Search EO,0,Other,13285,0.2076025592773805,0.8146782085058336,0.5442583732057417,0.9056432954431144,0.09435670455688562,0.4557416267942584
42,Grid Search EO,1,Black,1412,0.11756373937677053,0.8817280453257791,0.4968944099378882,0.9312549960031974,0.06874500399680256,0.5031055900621118
43,Grid Search EO,1,Other,13241,0.2107846839362586,0.8114946001057322,0.5440956651718983,0.9018795472918351,0.09812045270816491,0.45590433482810166
70,Grid Search EO,2,Black,1400,0.11357142857142857,0.8957142857142857,0.5419354838709678,0.9397590361445783,0.060240963855421686,0.45806451612903226
71,Grid Search EO,2,Other,13253,0.206670187881989,0.8124198294725723,0.5377499253954043,0.9053726519894971,0.09462734801050293,0.46225007460459566
98,Grid Search EO,3,Black,1397,0.12956335003579098,0.8747315676449535,0.5174418604651163,0.9248979591836735,0.07510204081632653,0.48255813953488375
99,Grid Search EO,3,Other,13256,0.20345503922751962,0.8104254677127338,0.5275944811037793,0.9054626083450917,0.09453739165490828,0.47240551889622073
126,Grid Search EO,4,Black,1408,0.11860795454545454,0.8565340909090909,0.4,0.9213300892133008,0.0786699107866991,0.6
127,Grid Search EO,4,Other,13245,0.16987542468856173,0.8173650434126085,0.47463224256979886,0.9325196691547307,0.06748033084526932,0.5253677574302011
154,Grid Search EO,5,Black,1392,0.09195402298850575,0.8922413793103449,0.44086021505376344,0.9618573797678275,0.03814262023217247,0.5591397849462365
155,Grid Search EO,5,Other,13261,0.20812910036950455,0.8265590830254128,0.5692771084337349,0.9124836535559803,0.08751634644401972,0.4307228915662651
182,Grid Search EO,6,Black,1400,0.11214285714285714,0.895,0.5308641975308642,0.9426494345718901,0.05735056542810985,0.4691358024691358
183,Grid Search EO,6,Other,13253,0.2056138232852939,0.8052516411378556,0.5215311004784688,0.9009990917347865,0.09900090826521345,0.4784688995215311
210,Grid Search EO,7,Black,1368,0.1111111111111111,0.8866959064327485,0.4906832298136646,0.9395194697597349,0.06048053024026512,0.5093167701863354
211,Grid Search EO,7,Other,13285,0.2117425668046669,0.8127211140383892,0.5485799701046338,0.9016096579476861,0.09839034205231388,0.4514200298953662
238,Grid Search EO,8,Black,1476,0.12804878048780488,0.8699186991869918,0.4909090909090909,0.9176201372997712,0.08237986270022883,0.509090909090909
239,Grid Search EO,8,Other,13177,0.21309858086059041,0.8149047582909615,0.5552229871296019,0.9031110207401383,0.09688897925986173,0.44477701287039806
266,Grid Search EO,9,Black,1399,0.12866333095067906,0.8956397426733381,0.6011904761904762,0.9358245329000813,0.06417546709991877,0.39880952380952384
267,Grid Search EO,9,Other,13254,0.20967255168251095,0.8162818771691565,0.5515278609946076,0.9054054054054054,0.0945945945945946,0.44847213900539246
2,Massaging,0,Black,1368,0.2097953216374269,0.8589181286549707,0.7901234567901234,0.8681592039800995,0.1318407960199005,0.20987654320987653
3,Massaging,0,Other,13285,0.20391418893488897,0.8277004140007528,0.562799043062201,0.9168091741273514,0.08319082587264863,0.43720095693779903
30,Massaging,1,Black,1412,0.19192634560906516,0.8668555240793201,0.7577639751552795,0.8808952837729817,0.11910471622701839,0.2422360248447205
31,Massaging,1,Other,13241,0.20157087833245224,0.8290159353523148,0.5605381165919282,0.9197655618431689,0.08023443815683104,0.43946188340807174
58,Massaging,2,Black,1400,0.185,0.8771428571428571,0.7806451612903226,0.8891566265060241,0.1108433734939759,0.21935483870967742
59,Massaging,2,Other,13253,0.20244472949520864,0.8260016600015091,0.5562518651148911,0.9172894364774793,0.08271056352252071,0.44374813488510895
86,Massaging,3,Black,1397,0.21617752326413744,0.8625626342161775,0.8197674418604651,0.8685714285714285,0.13142857142857142,0.18023255813953487
87,Massaging,3,Other,13256,0.19855159927579963,0.8230235365117683,0.5428914217156569,0.9171537996371699,0.08284620036283008,0.45710857828434315
114,Massaging,4,Black,1408,0.21946022727272727,0.8565340909090909,0.8057142857142857,0.8637469586374696,0.1362530413625304,0.19428571428571428
115,Massaging,4,Other,13245,0.20588901472253682,0.8314835787089467,0.5743020114079855,0.9178938874319145,0.08210611256808553,0.4256979885920144
142,Massaging,5,Black,1392,0.22988505747126436,0.8491379310344828,0.7956989247311828,0.857379767827529,0.14262023217247097,0.20430107526881722
143,Massaging,5,Other,13261,0.19938164542643844,0.8264082648367393,0.5515060240963855,0.9182174831505885,0.08178251684941153,0.44849397590361445
170,Massaging,6,Black,1400,0.19642857142857142,0.8678571428571429,0.7777777777777778,0.8796445880452343,0.12035541195476575,0.2222222222222222
171,Massaging,6,Other,13253,0.20138836489851356,0.8217007470006791,0.5457535885167464,0.9148249066505197,0.08517509334948027,0.45424641148325356
198,Massaging,7,Black,1368,0.19371345029239767,0.8669590643274854,0.7577639751552795,0.8815244407622204,0.11847555923777962,0.2422360248447205
199,Massaging,7,Other,13285,0.20940910801656004,0.8258938652615732,0.5701046337817638,0.9119718309859155,0.0880281690140845,0.42989536621823615
226,Massaging,8,Black,1476,0.19986449864498645,0.8495934959349594,0.7212121212121212,0.8657513348588863,0.13424866514111367,0.2787878787878788
227,Massaging,8,Other,13177,0.20953175988464748,0.8272747969947636,0.5725830589643819,0.9137860919072793,0.08621390809272061,0.42741694103561806
