,algorithm,run_id,age,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
264,Grid Search DP,9,aged,258,0.8062015503875969,0.7674418604651163,0.9065934065934066,0.4342105263157895,0.5657894736842105,0.09340659340659341
265,Grid Search DP,9,young,42,0.5952380952380952,0.5476190476190477,0.6071428571428571,0.42857142857142855,0.5714285714285714,0.39285714285714285
14,Grid Search EO,0,aged,259,0.7451737451737451,0.7837837837837838,0.8663101604278075,0.5694444444444444,0.4305555555555556,0.13368983957219252
15,Grid Search EO,0,young,41,0.6829268292682927,0.6829268292682927,0.8260869565217391,0.5,0.5,0.17391304347826086
42,Grid Search EO,1,aged,255,0.7803921568627451,0.796078431372549,0.9016393442622951,0.5277777777777778,0.4722222222222222,0.09836065573770492
43,Grid Search EO,1,young,45,0.5555555555555556,0.5111111111111111,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.4444444444444444
70,Grid Search EO,2,aged,263,0.7376425855513308,0.7338403041825095,0.8263157894736842,0.4931506849315068,0.5068493150684932,0.1736842105263158
71,Grid Search EO,2,young,37,0.5135135135135135,0.5945945945945946,0.6,0.5882352941176471,0.4117647058823529,0.4
98,Grid Search EO,3,aged,252,0.7738095238095238,0.7619047619047619,0.8688524590163934,0.4782608695652174,0.5217391304347826,0.13114754098360656
99,Grid Search EO,3,young,48,0.6458333333333334,0.7083333333333334,0.8148148148148148,0.5714285714285714,0.42857142857142855,0.18518518518518517
126,Grid Search EO,4,aged,254,0.7913385826771654,0.7559055118110236,0.8797814207650273,0.43661971830985913,0.5633802816901409,0.12021857923497267
127,Grid Search EO,4,young,46,0.5869565217391305,0.5217391304347826,0.5925925925925926,0.42105263157894735,0.5789473684210527,0.4074074074074074
154,Grid Search EO,5,aged,251,0.7888446215139442,0.749003984063745,0.8729281767955801,0.42857142857142855,0.5714285714285714,0.1270718232044199
155,Grid Search EO,5,young,49,0.6530612244897959,0.6530612244897959,0.7586206896551724,0.5,0.5,0.2413793103448276
182,Grid Search EO,6,aged,256,0.7265625,0.71484375,0.8087431693989071,0.4794520547945205,0.5205479452054794,0.1912568306010929
183,Grid Search EO,6,young,44,0.6136363636363636,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.4117647058823529,0.25925925925925924
210,Grid Search EO,7,aged,263,0.7300380228136882,0.752851711026616,0.8359788359788359,0.5405405405405406,0.4594594594594595,0.164021164021164
211,Grid Search EO,7,young,37,0.35135135135135137,0.5675675675675675,0.42857142857142855,0.75,0.25,0.5714285714285714
238,Grid Search EO,8,aged,263,0.7984790874524715,0.8098859315589354,0.9347826086956522,0.5189873417721519,0.4810126582278481,0.06521739130434782
239,Grid Search EO,8,young,37,0.43243243243243246,0.5675675675675675,0.5,0.7272727272727273,0.2727272727272727,0.5
266,Grid Search EO,9,aged,258,0.810077519379845,0.7558139534883721,0.9010989010989011,0.40789473684210525,0.5921052631578947,0.0989010989010989
267,Grid Search EO,9,young,42,0.5238095238095238,0.5238095238095238,0.5357142857142857,0.5,0.5,0.4642857142857143
