,algorithm,run_id,sex,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
45,Exp. Grad. DP,1,male,220,0.7727272727272727,0.7318181818181818,0.8490566037735849,0.4262295081967213,0.5737704918032787,0.1509433962264151
72,Exp. Grad. DP,2,female,103,0.7087378640776699,0.7475728155339806,0.8405797101449275,0.5588235294117647,0.4411764705882353,0.15942028985507245
73,Exp. Grad. DP,2,male,197,0.8527918781725888,0.7208121827411168,0.900709219858156,0.26785714285714285,0.7321428571428571,0.09929078014184398
100,Exp. Grad. DP,3,female,91,0.7142857142857143,0.6813186813186813,0.8333333333333334,0.4594594594594595,0.5405405405405406,0.16666666666666666
101,Exp. Grad. DP,3,male,209,0.8038277511961722,0.7320574162679426,0.8589743589743589,0.3584905660377358,0.6415094339622641,0.14102564102564102
128,Exp. Grad. DP,4,female,94,0.7659574468085106,0.7659574468085106,0.9032258064516129,0.5,0.5,0.0967741935483871
129,Exp. Grad. DP,4,male,206,0.7572815533980582,0.7087378640776699,0.8243243243243243,0.41379310344827586,0.5862068965517241,0.17567567567567569
156,Exp. Grad. DP,5,female,95,0.8,0.7157894736842105,0.8656716417910447,0.35714285714285715,0.6428571428571429,0.13432835820895522
157,Exp. Grad. DP,5,male,205,0.7609756097560976,0.7414634146341463,0.8601398601398601,0.46774193548387094,0.532258064516129,0.13986013986013987
184,Exp. Grad. DP,6,female,93,0.7956989247311828,0.7526881720430108,0.8923076923076924,0.42857142857142855,0.5714285714285714,0.1076923076923077
185,Exp. Grad. DP,6,male,207,0.7729468599033816,0.7246376811594203,0.8551724137931035,0.41935483870967744,0.5806451612903226,0.14482758620689656
212,Exp. Grad. DP,7,female,90,0.6777777777777778,0.6888888888888889,0.7704918032786885,0.5172413793103449,0.4827586206896552,0.22950819672131148
213,Exp. Grad. DP,7,male,210,0.7904761904761904,0.7571428571428571,0.8859060402684564,0.4426229508196721,0.5573770491803278,0.11409395973154363
240,Exp. Grad. DP,8,female,89,0.797752808988764,0.7303370786516854,0.8983050847457628,0.4,0.6,0.1016949152542373
241,Exp. Grad. DP,8,male,211,0.7819905213270142,0.7440758293838863,0.8675496688741722,0.43333333333333335,0.5666666666666667,0.13245033112582782
268,Exp. Grad. DP,9,female,97,0.7422680412371134,0.7938144329896907,0.90625,0.5757575757575758,0.42424242424242425,0.09375
269,Exp. Grad. DP,9,male,203,0.7684729064039408,0.7536945812807881,0.863013698630137,0.47368421052631576,0.5263157894736842,0.136986301369863
18,Exp. Grad. EO,0,female,102,0.7549019607843137,0.7647058823529411,0.8840579710144928,0.5151515151515151,0.48484848484848486,0.11594202898550725
19,Exp. Grad. EO,0,male,198,0.7575757575757576,0.7121212121212122,0.8297872340425532,0.42105263157894735,0.5789473684210527,0.1702127659574468
46,Exp. Grad. EO,1,female,80,0.75,0.7625,0.9019607843137255,0.5172413793103449,0.4827586206896552,0.09803921568627451
47,Exp. Grad. EO,1,male,220,0.7636363636363637,0.7318181818181818,0.8427672955974843,0.4426229508196721,0.5573770491803278,0.15723270440251572
74,Exp. Grad. EO,2,female,103,0.6990291262135923,0.7961165048543689,0.8695652173913043,0.6470588235294118,0.35294117647058826,0.13043478260869565
75,Exp. Grad. EO,2,male,197,0.8223350253807107,0.7106598984771574,0.8723404255319149,0.30357142857142855,0.6964285714285714,0.1276595744680851
102,Exp. Grad. EO,3,female,91,0.6923076923076923,0.6593406593406593,0.7962962962962963,0.4594594594594595,0.5405405405405406,0.2037037037037037
103,Exp. Grad. EO,3,male,209,0.784688995215311,0.7416267942583732,0.8525641025641025,0.41509433962264153,0.5849056603773585,0.14743589743589744
130,Exp. Grad. EO,4,female,94,0.723404255319149,0.7872340425531915,0.8870967741935484,0.59375,0.40625,0.11290322580645161
131,Exp. Grad. EO,4,male,206,0.7378640776699029,0.7281553398058253,0.8243243243243243,0.4827586206896552,0.5172413793103449,0.17567567567567569
158,Exp. Grad. EO,5,female,95,0.6526315789473685,0.6947368421052632,0.746268656716418,0.5714285714285714,0.42857142857142855,0.2537313432835821
159,Exp. Grad. EO,5,male,205,0.775609756097561,0.7658536585365854,0.8881118881118881,0.4838709677419355,0.5161290322580645,0.11188811188811189
186,Exp. Grad. EO,6,female,93,0.7096774193548387,0.7526881720430108,0.8307692307692308,0.5714285714285714,0.42857142857142855,0.16923076923076924
187,Exp. Grad. EO,6,male,207,0.7536231884057971,0.7536231884057971,0.8620689655172413,0.5,0.5,0.13793103448275862
214,Exp. Grad. EO,7,female,90,0.6666666666666666,0.6777777777777778,0.7540983606557377,0.5172413793103449,0.4827586206896552,0.2459016393442623
215,Exp. Grad. EO,7,male,210,0.8,0.7761904761904762,0.9060402684563759,0.45901639344262296,0.5409836065573771,0.09395973154362416
242,Exp. Grad. EO,8,female,89,0.7865168539325843,0.7191011235955056,0.8813559322033898,0.4,0.6,0.11864406779661017
243,Exp. Grad. EO,8,male,211,0.8056872037914692,0.7203791469194313,0.8675496688741722,0.35,0.65,0.13245033112582782
270,Exp. Grad. EO,9,female,97,0.7628865979381443,0.7731958762886598,0.90625,0.5151515151515151,0.48484848484848486,0.09375
271,Exp. Grad. EO,9,male,203,0.7980295566502463,0.7635467980295566,0.8904109589041096,0.43859649122807015,0.5614035087719298,0.1095890410958904
12,Grid Search DP,0,female,102,0.803921568627451,0.7352941176470589,0.8985507246376812,0.3939393939393939,0.6060606060606061,0.10144927536231885
