,algorithm,run_id,sex,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
120,Exp. Grad. DP,4,Female,341,0.45161290322580644,0.8797653958944281,0.9669421487603306,0.8318181818181818,0.16818181818181818,0.03305785123966942
121,Exp. Grad. DP,4,Male,1510,0.5105960264900662,0.9026490066225166,0.9321329639889196,0.8756345177664975,0.12436548223350254,0.06786703601108034
146,Exp. Grad. DP,5,Female,341,0.45454545454545453,0.8768328445747801,0.9669421487603306,0.8272727272727273,0.17272727272727273,0.03305785123966942
147,Exp. Grad. DP,5,Male,1510,0.5119205298013245,0.9052980132450331,0.9362880886426593,0.8769035532994924,0.12309644670050761,0.06371191135734072
172,Exp. Grad. DP,6,Female,341,0.44868035190615835,0.8826979472140762,0.9669421487603306,0.8363636363636363,0.16363636363636364,0.03305785123966942
173,Exp. Grad. DP,6,Male,1510,0.5086092715231788,0.904635761589404,0.9321329639889196,0.8794416243654822,0.12055837563451777,0.06786703601108034
198,Exp. Grad. DP,7,Female,341,0.44868035190615835,0.8826979472140762,0.9669421487603306,0.8363636363636363,0.16363636363636364,0.03305785123966942
199,Exp. Grad. DP,7,Male,1510,0.5105960264900662,0.9026490066225166,0.9321329639889196,0.8756345177664975,0.12436548223350254,0.06786703601108034
224,Exp. Grad. DP,8,Female,341,0.44574780058651026,0.8856304985337243,0.9669421487603306,0.8409090909090909,0.1590909090909091,0.03305785123966942
225,Exp. Grad. DP,8,Male,1510,0.5105960264900662,0.9039735099337748,0.9335180055401662,0.8769035532994924,0.12309644670050761,0.0664819944598338
250,Exp. Grad. DP,9,Female,341,0.45454545454545453,0.8768328445747801,0.9669421487603306,0.8272727272727273,0.17272727272727273,0.03305785123966942
251,Exp. Grad. DP,9,Male,1510,0.5099337748344371,0.9059602649006623,0.9349030470914127,0.8794416243654822,0.12055837563451777,0.06509695290858726
18,Exp. Grad. EO,0,Female,341,0.375366568914956,0.967741935483871,0.9834710743801653,0.9590909090909091,0.04090909090909091,0.01652892561983471
19,Exp. Grad. EO,0,Male,1510,0.5086092715231788,0.9576158940397351,0.9875346260387812,0.9302030456852792,0.06979695431472081,0.012465373961218837
44,Exp. Grad. EO,1,Female,341,0.375366568914956,0.9736070381231672,0.9917355371900827,0.9636363636363636,0.03636363636363636,0.008264462809917356
45,Exp. Grad. EO,1,Male,1510,0.509271523178808,0.9596026490066225,0.9903047091412742,0.9314720812182741,0.06852791878172589,0.009695290858725761
70,Exp. Grad. EO,2,Female,341,0.375366568914956,0.9736070381231672,0.9917355371900827,0.9636363636363636,0.03636363636363636,0.008264462809917356
71,Exp. Grad. EO,2,Male,1510,0.5099337748344371,0.9602649006622517,0.9916897506925207,0.9314720812182741,0.06852791878172589,0.008310249307479225
96,Exp. Grad. EO,3,Female,341,0.36950146627565983,0.967741935483871,0.9752066115702479,0.9636363636363636,0.03636363636363636,0.024793388429752067
97,Exp. Grad. EO,3,Male,1510,0.5079470198675496,0.9582781456953643,0.9875346260387812,0.9314720812182741,0.06852791878172589,0.012465373961218837
122,Exp. Grad. EO,4,Female,341,0.3812316715542522,0.967741935483871,0.9917355371900827,0.9545454545454546,0.045454545454545456,0.008264462809917356
